student_id,total_spending,rent,utilities,entertainment,groceries,transportation,savings,healthcare,other
359,1310.13,435.53,109.08,275.28,280.58,31.03,18.47,35.55,124.61
360,1385.13,539.49,91.08,150.86,323.2,39.22,103.15,6.0,132.13
361,1284.01,386.83,99.95,37.83,216.38,58.98,304.65,53.5,125.89
362,1278.81,628.3,54.11,139.5,182.98,49.11,96.71,49.88,78.22
363,1143.5,677.85,54.92,10.0,149.35,42.86,59.54,23.66,125.32
364,1385.56,682.21,88.07,143.0,281.58,54.73,0.0,9.33,126.63
365,963.5,305.82,73.14,10.0,301.43,103.93,50.94,56.39,61.86
366,1153.43,656.31,98.68,181.8,158.37,40.5,0.0,2.77,15.0
367,1157.39,655.93,46.82,33.3,208.18,77.74,33.84,24.76,76.8
368,1302.75,626.32,87.95,240.53,178.26,54.63,0.0,17.9,97.15
369,1157.95,531.06,90.24,106.43,253.3,46.24,0.0,33.07,97.6
370,1068.13,349.78,83.84,156.79,161.91,24.64,188.44,17.59,85.14
371,1073.91,361.89,60.04,58.7,122.39,70.26,312.33,47.82,40.47
372,1202.35,417.79,78.37,207.52,326.79,46.18,25.38,6.9,93.43
373,1287.68,551.4,59.08,96.33,185.89,71.56,251.68,56.74,15.0
374,1285.77,651.74,70.78,106.79,226.71,89.83,0.0,21.01,118.92
375,1289.04,706.79,58.93,71.13,253.74,29.34,0.0,14.25,154.86
376,1105.26,491.73,57.6,61.28,283.4,78.37,74.29,32.42,26.18
377,1050.96,435.36,65.22,140.54,206.98,65.51,0.0,45.72,91.63
378,1078.03,477.5,61.99,10.0,208.2,13.12,149.51,19.35,138.38
379,1531.47,473.77,57.05,165.69,173.44,30.9,550.0,21.01,59.61
380,1258.22,528.29,48.96,172.91,304.48,58.56,0.0,10.64,134.38
381,1199.17,533.54,107.81,44.76,191.25,63.02,126.96,2.52,129.31
382,1021.73,457.02,61.2,125.97,213.99,33.39,0.0,13.48,116.69
383,1250.68,523.0,78.13,129.34,266.5,55.63,106.4,23.94,67.74
384,1314.23,563.85,41.75,54.32,295.72,71.47,128.08,16.7,142.33
385,1353.04,622.65,99.62,10.0,199.09,74.97,274.66,16.77,55.29
386,1058.11,339.38,69.69,187.51,230.18,56.74,87.52,6.8,80.29
387,1302.08,547.56,64.94,60.29,301.86,63.77,157.16,8.17,98.32
388,1346.75,470.64,62.79,76.25,268.14,86.45,322.45,6.62,53.42
389,1280.57,497.85,87.08,198.99,295.17,72.05,22.27,24.47,82.69
390,1151.46,468.11,25.0,151.75,237.46,92.83,23.34,33.53,119.44
391,1229.13,481.34,56.1,102.27,197.01,57.27,224.72,25.35,85.06
392,1088.56,679.81,74.75,10.92,129.12,53.11,0.0,35.02,105.83
393,1100.59,364.46,65.08,233.0,318.07,80.44,0.0,8.03,31.5
394,1213.85,599.0,119.57,108.95,234.23,39.72,0.0,22.76,89.61
395,968.49,552.78,67.01,111.04,130.95,77.24,0.0,14.46,15.0
396,1146.95,429.26,87.2,100.56,296.1,24.39,117.1,19.7,72.64
397,925.18,375.59,100.38,75.31,211.45,44.91,0.0,3.95,113.6
398,1126.97,429.84,81.47,259.76,218.23,54.28,0.0,6.42,76.99
399,1027.44,281.09,52.8,112.29,146.79,64.39,212.6,23.81,133.66
400,1101.26,571.29,50.52,82.79,222.07,68.15,6.74,10.58,89.12
401,1291.56,787.71,93.55,41.63,257.6,84.78,0.0,11.29,15.0
402,1041.46,245.89,93.49,118.11,192.36,66.56,170.95,18.22,135.89
403,1044.88,365.95,77.31,102.59,207.0,40.64,108.64,34.03,108.73
404,1304.99,640.19,97.91,91.75,339.46,52.1,0.0,44.9,38.69
405,1009.27,434.52,116.19,164.14,163.81,58.61,0.0,2.83,69.16
406,1251.91,540.13,87.78,103.77,190.32,65.4,235.72,13.8,15.0
407,1096.13,537.79,52.82,69.38,268.95,33.66,0.0,26.55,106.98
408,976.0,370.32,68.53,10.0,139.21,51.49,197.85,32.78,105.82
409,986.0,522.9,96.85,41.77,135.15,87.45,27.42,41.85,32.6
410,998.18,180.0,57.42,124.06,307.23,68.6,185.53,30.11,45.23
411,848.57,302.78,92.69,41.42,263.29,33.94,0.0,11.72,102.73
412,1384.46,553.79,71.91,252.19,271.63,48.2,0.0,26.04,160.71
413,1373.99,693.03,83.31,168.97,240.0,10.34,0.0,23.35,155.0
414,1312.02,608.74,68.45,10.0,156.93,63.82,282.44,6.04,115.59
415,1320.15,602.9,77.46,119.22,216.1,87.95,0.0,10.4,206.11
416,840.25,279.27,68.7,60.97,225.65,31.27,0.0,28.56,145.84
417,1045.54,473.8,41.76,87.01,241.54,25.88,0.0,41.93,133.62
418,1366.89,638.96,67.72,152.02,288.42,61.93,0.0,13.04,144.79
419,1190.51,744.77,56.65,32.66,143.97,73.43,0.0,88.11,50.93
420,1368.99,603.52,67.28,167.78,273.42,99.09,0.0,0.49,157.41
421,1005.92,411.65,54.54,159.16,137.68,63.96,116.28,21.6,41.04
422,1154.38,393.21,86.51,200.57,212.38,29.28,90.33,23.79,118.31
423,1412.86,545.12,91.27,151.98,182.19,54.56,277.76,48.42,61.56
424,1040.96,551.78,83.14,10.0,147.86,90.79,57.37,11.37,88.66
425,1595.07,677.87,54.02,255.28,370.96,68.78,0.0,13.42,154.73
426,1067.46,507.33,69.95,165.63,149.11,57.81,0.0,13.66,103.96
427,1410.86,552.0,48.81,237.7,219.94,79.81,87.03,46.54,139.03
428,1181.24,448.82,67.31,120.37,273.07,24.08,70.01,53.28,124.29
429,1227.82,597.98,86.09,100.75,219.15,74.96,0.0,15.78,133.1
430,1188.59,555.17,91.01,142.16,238.56,72.08,62.66,8.9,18.06
431,920.96,353.06,75.6,56.83,308.63,25.13,0.0,9.21,92.5
432,905.66,353.09,89.75,91.52,266.0,28.39,0.0,4.91,72.01
433,1384.03,604.47,79.31,284.39,204.22,35.61,12.69,57.66,105.68
434,934.91,243.08,59.59,237.74,222.65,69.97,7.81,21.97,72.11
435,1507.73,746.53,94.62,157.56,259.18,39.98,0.0,44.72,165.13
436,1338.22,320.72,82.44,25.26,229.92,63.03,533.2,17.41,66.25
437,1207.68,479.86,61.46,121.66,246.14,51.36,0.0,97.94,149.26
438,1124.17,606.62,81.52,107.95,214.83,56.42,0.0,39.19,17.63
439,1448.03,480.04,65.6,289.82,284.89,84.92,89.3,28.9,124.56
440,978.03,282.02,28.81,34.3,189.93,60.45,312.42,33.91,36.19
441,1059.06,491.17,79.16,37.59,161.71,54.62,134.83,8.32,91.65
442,1169.37,558.04,49.94,170.26,285.84,61.54,0.0,13.92,29.83
443,950.18,414.07,74.83,81.66,261.05,59.34,0.0,44.23,15.0
444,920.15,475.13,43.12,28.5,120.0,50.81,119.43,22.58,60.59
445,1258.78,545.85,59.92,129.44,219.58,66.38,31.12,35.64,170.86
446,1117.13,370.17,59.8,142.76,203.56,92.61,180.87,16.89,50.46
447,1433.1,732.14,100.1,181.32,233.94,56.15,0.0,19.85,109.61
448,1196.59,461.2,60.73,178.22,296.22,82.34,4.13,54.37,59.4
449,1055.76,505.15,52.3,10.0,406.13,41.3,0.0,25.88,15.0
450,1128.5,425.0,75.81,18.99,120.0,71.2,248.77,26.87,141.86
451,1360.03,763.23,75.49,92.34,211.74,90.68,0.0,20.83,105.72
452,1219.73,243.31,78.03,57.68,233.83,58.25,440.6,15.23,92.81
453,1114.6,483.13,52.78,62.03,220.07,41.65,139.71,17.86,97.36
454,1075.56,521.29,75.93,125.77,224.86,46.42,0.0,22.72,58.59
455,1145.94,379.19,112.33,166.82,273.24,74.61,0.0,56.54,83.21
456,1062.61,451.71,65.74,83.85,210.12,61.44,0.0,22.92,166.83
457,1191.59,478.03,74.2,49.99,196.61,64.2,215.38,48.7,64.47
458,1023.18,386.27,38.19,98.63,260.61,46.6,68.74,9.24,114.89
459,1062.97,511.15,56.48,106.1,220.38,94.09,0.0,32.21,42.56
460,1094.78,647.5,84.2,10.0,205.37,50.99,0.0,2.36,94.36
461,1156.67,510.47,65.88,98.71,197.91,42.6,72.22,10.89,157.98
462,1308.93,375.58,78.83,134.74,350.05,71.61,207.57,11.38,79.16
463,1079.72,338.38,74.3,192.97,214.77,81.93,73.38,14.15,89.83
464,1258.56,515.75,48.25,28.6,271.94,83.25,118.89,48.6,143.29
465,1320.01,447.73,88.21,84.86,167.07,93.56,326.95,2.72,108.9
466,1192.61,458.24,47.88,153.59,255.43,61.93,9.75,53.36,152.43
467,1112.77,477.49,57.06,159.07,254.99,49.23,0.0,2.28,112.65
468,1078.77,647.66,80.06,17.63,120.0,26.96,82.75,16.1,87.62
469,1296.37,549.55,101.19,155.35,190.58,36.24,138.37,16.92,108.17
470,1180.67,351.74,48.98,107.27,154.57,59.17,274.57,66.81,117.56
471,1313.05,628.46,78.01,261.37,196.97,31.38,7.83,37.76,71.25
472,1072.39,641.56,78.56,10.0,136.16,23.3,0.0,83.63,99.18
473,1461.78,577.89,85.67,95.13,267.41,76.32,0.0,93.0,266.36
474,1282.61,520.43,93.43,188.28,271.85,70.54,0.0,48.34,89.74
475,1147.74,624.71,67.97,106.89,237.18,50.07,21.24,10.54,29.16
476,1280.34,524.67,90.45,37.59,130.03,72.94,339.71,30.91,54.04
477,741.3,243.31,87.75,76.29,138.3,67.33,0.0,24.17,104.14
478,1116.89,557.62,105.34,26.31,209.26,77.98,69.29,12.96,58.12
479,1099.62,547.07,81.95,132.55,152.14,98.47,0.0,46.22,41.22
480,1415.38,662.93,79.22,195.18,281.75,127.28,0.0,4.88,64.14
481,1156.1,402.31,60.03,129.43,269.42,69.63,157.62,9.12,58.54
482,1111.54,577.14,47.55,116.42,163.33,45.8,0.0,2.66,158.64
483,1135.68,519.74,67.09,166.42,234.19,56.24,18.26,7.96,65.78
484,1489.74,560.25,75.33,121.45,206.41,86.47,286.68,9.99,143.17
485,1298.03,563.78,71.44,261.26,210.37,37.14,55.18,19.21,79.65
486,1298.8,494.46,82.09,199.58,255.43,83.95,60.5,49.1,73.7
487,1174.91,515.41,45.79,133.01,208.52,51.6,83.43,13.72,123.43
488,1047.59,638.88,72.39,16.45,150.54,59.54,44.89,49.91,15.0
489,1489.77,636.43,111.5,68.21,140.94,38.85,215.32,91.7,186.82
490,1187.92,399.24,86.4,145.33,233.55,28.53,115.08,55.24,124.55
491,1029.07,419.32,80.17,30.1,288.69,49.42,0.0,8.54,152.83
492,1026.21,389.29,75.21,119.31,268.9,81.06,0.0,11.62,80.82
493,1199.41,372.12,61.09,15.03,277.06,40.96,285.74,50.11,97.3
494,964.76,356.08,35.61,34.81,192.9,87.25,100.46,11.35,146.3
495,1110.73,482.91,79.22,99.5,291.79,43.54,0.0,23.76,90.01
496,1077.86,547.52,28.85,108.57,169.36,33.64,110.21,32.74,46.97
497,1294.14,471.39,64.78,245.83,304.01,80.07,0.0,39.93,88.13
498,1162.15,438.93,69.6,69.44,320.43,68.58,96.69,26.73,71.75
499,1215.43,600.21,66.46,10.0,222.41,58.76,168.73,6.37,82.48
500,1554.74,659.33,115.36,299.26,321.4,58.02,0.0,15.32,86.04
501,1162.02,389.63,101.03,132.07,162.07,87.06,191.92,55.17,43.08
502,1063.63,299.41,84.07,165.94,222.62,66.9,70.2,22.21,132.29
503,1022.89,429.15,52.72,162.67,144.64,55.59,55.97,77.51,44.64
504,1298.51,716.03,112.57,115.54,231.91,32.34,0.0,27.99,62.13
505,1228.79,350.69,78.16,156.9,259.83,80.47,146.42,9.64,146.67
506,1244.75,558.02,56.28,191.35,231.43,46.49,0.0,35.9,125.28
507,1418.2,688.95,77.76,145.94,168.92,48.44,215.85,57.34,15.0
508,1215.89,180.0,79.15,146.91,203.01,76.04,483.93,25.05,21.8
509,1238.6,539.23,61.9,217.95,263.98,96.08,0.0,25.38,34.07
510,1141.12,622.41,77.7,35.67,221.24,60.03,0.0,30.75,93.32
511,1321.28,517.92,77.73,49.55,131.65,52.26,323.68,33.67,134.81
512,1013.91,362.43,47.56,212.23,125.65,54.89,24.6,11.95,174.61
513,1085.62,479.12,66.01,158.26,197.25,45.89,0.0,2.81,136.28
514,1025.69,510.57,53.36,22.28,153.98,47.88,0.0,37.42,200.21
515,1016.87,513.75,87.55,33.13,149.04,47.99,81.93,22.38,81.09
516,1405.54,491.11,54.89,292.46,241.72,93.21,0.0,31.15,201.0
517,1125.96,508.66,77.01,92.31,186.96,53.24,150.23,18.96,38.58
518,1308.97,622.9,50.16,75.91,158.37,82.19,272.87,31.58,15.0
519,1183.96,404.27,48.23,77.72,315.52,52.67,223.78,8.75,53.02
520,920.04,230.11,42.13,104.99,160.64,47.66,230.56,15.84,88.12
521,1354.77,584.81,68.83,78.55,296.51,80.56,0.0,8.35,237.17
522,1206.81,526.96,75.56,14.98,186.06,55.43,261.66,16.18,69.98
523,1237.29,503.41,78.17,170.62,193.84,52.47,194.53,5.24,39.02
524,1239.79,476.65,38.9,124.25,262.32,55.67,93.56,40.38,148.06
525,1205.81,575.11,70.72,152.42,205.09,84.33,0.0,64.91,53.22
526,1112.78,487.11,57.6,197.8,200.62,61.12,0.0,5.63,102.89
527,1360.67,500.71,81.14,194.52,328.44,89.99,0.0,22.62,143.25
528,909.75,324.53,61.42,92.28,120.0,60.31,213.5,18.96,18.76
529,1400.22,443.78,68.36,249.42,251.53,96.79,0.0,66.89,223.46
530,1015.44,284.24,51.62,175.04,255.45,59.75,8.41,23.96,156.97
531,1286.49,580.67,104.96,53.15,307.44,72.65,0.0,53.18,114.43
532,1243.17,418.87,45.96,151.46,223.09,74.33,99.78,38.33,191.34
533,1397.27,630.41,68.22,145.4,376.36,36.17,38.28,28.47,73.98
534,1201.37,497.19,73.35,150.66,271.75,56.44,0.0,13.3,138.68
535,1271.55,615.98,70.45,252.06,120.0,74.14,0.0,28.58,110.34
536,1064.6,549.07,59.22,137.4,165.05,77.33,8.43,8.19,59.92
537,1226.81,536.59,39.99,123.56,243.03,80.07,126.27,15.73,61.57
538,1027.2,434.65,57.09,102.25,167.09,57.09,0.0,2.32,206.71
539,1227.57,409.46,51.51,207.46,260.13,85.8,0.0,59.94,153.26
540,971.56,427.87,99.56,87.59,170.04,41.86,0.0,25.72,118.92
541,1207.77,358.43,108.02,223.74,199.22,35.1,118.99,58.67,105.61
542,1229.44,661.06,75.42,107.86,176.95,49.45,0.0,24.78,133.94
543,1084.26,485.02,45.76,96.5,276.86,78.92,0.0,26.45,74.76
544,978.67,354.02,80.41,23.08,120.0,43.28,132.95,36.55,188.39
545,1276.03,517.42,54.36,34.33,287.49,25.6,174.03,21.09,161.71
546,1162.54,505.96,61.79,120.73,289.1,20.59,0.0,18.8,145.56
547,1344.55,541.84,61.44,203.25,246.77,89.72,0.0,16.55,184.98
548,1233.16,582.61,64.97,121.07,152.76,26.05,186.72,8.82,90.17
549,1239.34,488.24,64.76,166.48,260.57,65.98,54.88,16.64,121.79
550,1100.09,323.12,42.55,115.58,203.25,48.44,138.0,49.38,179.77
551,938.02,231.89,50.82,89.1,146.67,39.59,244.03,15.25,120.67
552,1095.49,505.17,90.01,52.4,300.0,35.03,0.0,89.12,23.76
553,1223.5,617.26,74.41,124.63,181.36,59.13,0.0,2.69,164.02
554,1182.1,396.52,70.65,42.2,120.0,49.92,419.15,51.04,32.63
555,1394.02,698.39,37.27,173.86,245.68,54.9,72.42,18.13,93.37
556,1258.4,544.37,89.89,164.32,241.27,63.03,53.37,33.19,68.95
557,1307.0,712.86,65.55,125.1,311.74,67.25,0.0,9.5,15.0
558,1336.53,628.23,95.58,61.01,209.07,73.69,160.67,3.65,104.64
559,1393.9,616.15,77.76,173.89,209.65,58.29,0.0,43.64,214.5
560,1002.53,345.58,56.75,151.34,213.44,34.0,55.19,58.65,87.6
561,1279.41,552.06,42.86,83.21,255.97,64.31,0.0,23.01,257.98
562,1381.18,696.73,116.55,134.05,242.65,68.12,21.23,15.26,86.57
563,1197.36,472.68,85.14,58.53,209.96,51.37,215.99,21.52,82.18
564,1077.8,506.52,87.23,82.04,204.05,49.24,62.96,21.48,64.27
565,1205.14,273.45,97.44,227.13,242.09,124.5,79.39,17.81,143.32
566,1183.58,670.25,80.64,10.0,240.8,29.14,37.19,25.21,90.35
567,1120.8,385.04,92.39,155.57,210.21,64.87,0.0,34.65,178.07
568,944.84,310.67,57.21,131.74,239.24,75.92,73.9,32.3,23.86
569,1210.19,507.86,85.01,138.49,271.33,48.17,76.26,12.58,70.48
570,929.61,196.3,51.05,108.32,207.74,51.63,167.56,18.15,128.87
571,1065.24,419.78,60.02,63.14,327.25,46.97,0.0,7.67,140.4
572,1263.1,747.02,80.66,32.67,155.81,55.0,145.41,31.54,15.0
573,861.87,444.4,47.02,10.0,191.2,72.99,67.86,10.31,18.09
574,1173.44,308.67,71.69,127.77,274.7,51.04,228.45,13.89,97.23
575,1113.04,443.04,64.18,44.95,254.29,117.21,0.0,32.81,156.56
576,956.35,382.26,32.19,85.07,198.95,45.95,134.06,34.31,43.56
577,1340.08,543.74,64.57,102.11,310.0,92.55,0.0,50.3,176.79
578,1109.88,383.25,61.79,51.23,243.89,65.88,0.0,100.05,203.78
579,1225.94,472.49,86.03,133.83,358.62,57.17,0.0,22.24,95.57
580,1293.34,412.35,74.0,211.21,242.07,84.42,167.98,18.86,82.45
581,1536.9,801.88,106.61,276.67,183.0,23.0,0.0,24.79,120.95
582,1144.83,550.43,82.38,128.19,199.66,63.5,0.0,15.78,104.9
583,1055.51,532.54,62.5,48.07,255.92,40.67,0.0,6.75,109.04
584,1049.21,514.85,70.89,69.25,256.73,46.28,0.0,6.16,85.05
585,1005.53,373.57,61.44,149.48,241.36,55.34,23.33,20.16,80.86
586,965.05,348.69,75.74,119.24,218.28,55.72,0.0,62.62,84.76
587,1158.88,455.39,71.24,175.8,290.98,21.95,0.0,14.79,128.73
588,1421.74,751.4,67.73,126.4,336.53,62.78,0.0,39.08,37.81
589,1102.79,483.69,71.17,102.5,231.61,53.68,55.71,54.39,50.06
590,1139.15,294.47,73.64,10.0,329.58,48.99,314.7,38.66,29.12
591,1265.87,300.08,47.39,165.22,277.64,80.18,276.2,42.09,77.06
592,1335.13,601.33,80.25,119.3,367.03,64.04,0.0,6.76,96.43
593,1040.45,519.72,43.68,119.22,256.0,49.66,0.0,17.66,34.52
594,998.2,473.91,90.62,55.57,202.51,116.02,0.0,4.21,55.35
595,1260.0,690.38,86.7,14.97,276.33,75.36,0.0,12.36,103.9
596,983.52,456.74,99.53,96.16,206.15,103.9,0.0,6.04,15.0
597,1296.9,515.89,51.88,92.38,267.39,46.7,236.39,33.04,53.23
598,1149.74,359.85,87.7,70.88,303.19,59.99,67.85,6.03,194.26
599,1125.18,509.11,88.62,135.97,275.07,40.23,13.99,6.17,56.03
600,1330.22,393.06,65.01,152.15,228.3,48.39,288.34,21.01,133.96
601,1078.68,461.01,63.55,108.91,241.02,43.32,91.32,2.45,67.09
602,1170.83,578.42,54.32,11.96,236.67,114.91,0.0,93.54,81.01
603,1108.54,529.76,48.17,126.16,284.84,51.15,0.0,17.31,51.15
604,1005.83,420.15,55.58,125.11,286.25,50.32,0.0,53.41,15.0
605,865.32,383.41,45.4,10.0,248.67,35.93,64.63,6.55,70.75
606,1556.53,671.9,105.38,114.4,184.65,65.67,266.31,28.93,119.3
607,1206.77,510.72,44.78,10.0,158.42,37.0,304.5,34.05,107.31
608,1234.42,503.06,74.27,114.57,255.36,73.37,102.67,8.24,102.87
609,899.65,361.63,75.19,22.43,275.73,19.23,52.44,40.75,52.24
610,1246.25,612.99,81.32,37.62,268.61,52.57,35.5,12.03,145.61
611,909.54,503.85,79.63,105.12,157.86,18.08,0.0,14.7,30.29
612,951.7,420.37,86.15,111.47,221.69,45.19,0.0,8.17,58.66
613,971.23,453.8,62.09,10.0,165.41,59.26,137.19,42.39,41.09
614,1367.8,480.54,72.49,76.47,153.47,53.02,431.64,28.44,71.73
615,1437.98,543.2,67.51,125.72,234.48,45.0,316.4,26.93,78.74
616,1166.3,584.44,97.48,27.84,269.7,74.42,0.0,26.28,86.13
617,1216.06,631.12,113.23,89.41,235.49,98.49,0.0,27.73,20.59
618,1339.77,613.83,53.42,179.64,349.95,61.79,0.0,11.46,69.68
619,1249.4,714.97,41.39,112.68,220.97,37.8,32.31,38.32,50.97
620,1135.05,551.02,83.27,10.0,196.72,56.28,134.49,9.75,93.52
621,1227.92,562.84,92.65,111.34,175.49,47.91,99.39,26.65,111.64
622,1285.38,610.53,110.04,92.76,210.9,72.79,130.51,19.47,38.38
623,1233.67,562.28,86.65,213.45,164.55,70.76,0.0,13.91,122.07
624,1228.12,599.92,99.62,103.82,145.01,23.44,144.25,19.94,92.12
625,1048.67,515.74,101.85,73.1,130.49,86.96,0.0,26.9,113.62
626,1361.73,724.86,104.61,125.59,234.69,74.34,0.0,38.19,59.46
627,1036.52,415.24,84.82,90.66,189.48,84.9,20.66,23.28,127.47
628,1182.88,531.37,49.36,121.8,217.51,44.67,29.39,46.2,142.57
629,1135.02,464.26,70.28,92.59,217.54,61.02,143.41,12.13,73.79
630,1158.2,435.83,74.98,138.08,144.82,31.3,105.57,17.25,210.38
631,1215.77,201.35,60.74,234.95,234.46,63.98,264.63,33.64,122.03
632,1266.61,604.98,73.96,109.54,241.64,62.94,0.0,6.58,166.95
633,1279.2,426.88,97.52,155.56,281.4,42.28,0.0,41.87,233.7
634,1048.49,570.38,59.99,108.06,223.41,61.85,2.65,7.14,15.0
635,946.59,379.38,82.26,23.58,192.13,58.36,0.0,77.54,133.34
636,1124.43,624.49,80.93,34.52,195.69,46.0,7.12,12.27,123.4
637,1023.16,345.75,51.44,49.78,225.47,82.95,86.7,72.67,108.39
638,1233.98,303.68,46.23,151.28,320.94,50.31,263.46,39.42,58.65
639,1124.49,503.32,40.98,150.3,210.02,57.66,136.11,5.13,20.98
640,1188.44,355.91,75.92,154.04,224.12,25.66,306.42,9.29,37.08
641,1181.88,371.1,66.49,99.98,261.0,65.38,94.69,5.94,217.28
642,1254.87,500.61,56.65,265.6,247.73,45.46,0.0,16.99,121.81
643,1263.37,646.0,42.11,138.38,257.42,74.14,39.23,45.84,20.25
644,1182.52,451.79,77.84,41.11,216.43,28.78,263.46,66.01,37.11
645,1123.73,321.06,63.0,125.18,207.18,63.61,320.65,8.05,15.0
646,1057.05,442.82,56.94,142.51,249.78,11.36,11.22,6.91,135.51
647,1049.44,614.71,57.59,59.37,122.73,67.32,0.0,30.23,97.49
648,1123.87,665.53,72.17,10.0,221.32,51.5,0.0,5.34,98.0
649,971.02,311.44,74.3,112.26,203.78,62.99,65.83,45.29,95.13
650,1010.88,511.84,65.92,111.29,120.0,43.0,0.0,36.7,122.13
651,1250.54,631.09,54.04,10.0,191.4,36.01,231.2,23.62,73.17
652,1360.65,676.77,75.76,168.64,228.02,56.31,0.0,43.91,111.25
653,965.83,320.83,84.94,27.99,235.58,58.84,84.75,42.82,110.07
654,1063.47,461.34,71.07,153.49,270.7,66.53,0.0,9.16,31.18
655,1150.15,485.73,72.3,10.0,274.44,61.08,184.67,6.69,55.23
656,809.18,480.67,65.06,10.0,120.0,36.26,22.61,21.24,53.34
657,1116.85,348.89,50.95,202.12,265.76,91.75,0.0,44.71,112.65
658,1401.3,579.34,57.27,237.95,285.07,61.66,0.0,8.66,171.36
659,1199.35,675.93,46.86,64.45,207.04,42.55,79.0,7.15,76.37
660,1224.27,392.86,89.55,253.72,257.63,63.48,69.26,7.58,90.18
661,1353.03,729.8,86.72,48.64,123.71,60.12,176.95,15.03,112.05
662,1172.11,371.03,69.12,10.0,140.54,61.49,458.08,0.5,61.36
663,1230.02,591.5,79.57,91.87,305.13,49.14,9.0,10.06,93.75
664,1383.49,740.9,84.84,44.01,179.62,74.7,73.81,32.24,153.37
665,1241.07,589.04,60.95,82.01,317.27,89.56,0.0,44.52,57.73
666,909.85,404.3,62.77,65.43,159.69,14.28,0.0,93.97,109.41
667,1250.83,566.18,64.95,144.05,316.01,79.61,0.0,20.5,59.53
668,1185.24,419.22,114.28,197.62,211.41,65.4,0.0,12.97,164.35
669,1374.69,612.56,93.24,206.8,277.43,59.73,0.0,80.04,44.87
670,1098.98,465.44,73.49,135.57,228.75,82.03,0.0,22.65,91.05
671,1302.85,653.34,100.69,130.22,236.36,10.0,0.0,23.21,149.04
672,1128.48,322.69,88.5,201.35,277.75,71.3,62.68,56.84,47.37
673,1271.84,318.38,41.2,109.57,196.27,90.65,369.28,3.77,142.73
674,783.33,270.93,60.62,97.3,274.06,41.23,0.0,24.19,15.0
675,847.33,483.23,70.7,10.0,215.38,27.12,0.0,5.96,34.94
676,1058.77,366.46,78.5,170.0,254.79,87.8,8.87,2.54,89.82
677,1195.92,356.98,63.18,100.73,120.0,29.87,313.36,9.27,202.53
678,1051.43,357.1,65.44,106.53,211.45,63.37,74.91,69.63,103.0
679,1413.58,727.56,70.02,118.06,314.49,75.46,0.0,3.8,104.17
680,1204.28,431.12,88.31,10.0,268.21,62.93,170.6,14.99,158.12
681,1215.81,395.61,42.39,192.18,293.76,66.29,148.87,41.46,35.25
682,1118.16,579.8,66.2,111.99,232.93,49.7,52.66,9.87,15.0
683,1556.41,752.42,45.89,148.4,287.2,64.25,0.0,92.9,165.36
684,1126.87,476.07,52.25,23.04,245.86,40.83,138.66,21.9,128.26
685,1031.39,435.35,75.27,81.78,193.69,43.42,128.05,3.31,70.51
686,1178.57,704.89,83.7,10.0,242.03,55.71,0.0,9.09,73.15
687,1192.09,595.39,68.72,126.52,245.74,24.2,0.0,3.65,127.87
688,1319.71,491.05,91.46,139.34,229.63,76.54,218.46,10.34,62.89
689,1164.76,410.12,93.18,280.36,222.84,10.0,28.33,16.97,102.97
690,1412.98,544.71,71.6,196.29,260.48,62.26,28.58,42.13,206.94
691,1283.69,386.71,72.61,157.36,306.63,64.14,162.82,106.82,26.6
692,1094.87,365.16,59.31,91.17,221.27,49.11,192.86,17.55,98.45
693,1199.43,721.78,89.44,144.39,148.72,30.32,0.0,37.0,27.79
694,1388.45,706.24,56.19,167.94,210.42,46.84,0.0,19.84,180.98
695,1268.41,492.5,103.6,147.13,192.86,77.79,134.86,8.54,111.12
696,1362.11,258.48,84.77,238.4,188.51,61.91,461.05,11.75,57.22
697,1104.26,335.01,44.97,78.12,120.0,32.77,413.41,64.97,15.0
698,1174.34,408.46,54.55,166.44,348.98,57.11,48.86,14.19,75.74
699,1152.2,419.4,76.66,176.88,196.8,60.24,42.91,74.09,105.21
700,1010.36,399.95,62.41,56.05,150.78,59.39,124.45,23.61,133.71
701,1015.87,520.44,81.92,179.79,138.21,35.27,0.0,25.4,34.85
702,1269.69,762.08,72.89,54.02,242.65,58.11,0.0,55.29,24.65
703,1222.02,598.1,101.89,133.64,190.0,73.35,55.37,27.01,42.66
704,1260.8,466.26,70.64,227.64,225.7,65.74,141.92,10.53,52.36
705,1229.93,427.89,112.91,239.96,213.61,63.23,80.47,25.17,66.7
706,911.63,293.32,76.15,108.59,262.33,87.85,12.63,27.75,43.02
707,1051.12,332.62,42.19,182.32,218.6,58.36,71.93,27.18,117.94
708,823.41,278.47,102.41,179.82,135.61,38.16,0.0,20.5,68.44
709,1375.93,499.0,91.25,76.98,123.97,38.23,451.48,24.45,70.59
710,1179.08,536.07,79.42,177.8,156.11,58.52,0.0,59.42,111.74
711,962.03,324.17,77.86,67.5,260.14,36.25,161.41,15.57,19.13
712,1122.36,457.75,48.83,137.64,281.15,48.78,0.0,20.55,127.65
713,1647.31,656.28,43.71,319.75,345.62,84.28,0.0,46.15,151.52
714,1325.38,674.92,76.0,191.78,140.08,88.42,0.0,47.6,106.58
715,1133.26,572.45,98.49,139.91,229.11,24.12,0.0,6.5,62.67
716,999.27,529.02,79.49,115.52,161.17,56.98,0.0,1.9,55.17
717,1409.9,578.57,104.62,129.25,405.79,53.64,0.0,40.06,97.96
